timestamp,status,card_present_cat,age,gender,txn_description,balance,amount,geometry,long,lat,merch_suburb,merch_state,merch_geometry,merch_long,merch_lat
2018-08-11T13:00:00.000+0000,posted,,39,M,PAYMENT,6171.96,150,145.17 -37.84,145.17,-37.84,,,,0,0
2018-08-11T13:00:00.000+0000,posted,,35,M,INTER BANK,7766.26,44,151.68 -32.98,151.68,-32.98,,,,0,0
2018-08-11T13:02:10.000+0000,authorized,1,24,F,SALES-POS,1209.27,43.91,145.45 -37.74,145.45,-37.74,Yungaburra,QLD,145.58 -17.27,145.58,-17.27
2018-08-11T13:20:21.000+0000,authorized,1,37,M,POS,1616.85,42.77,153.32 -27.93,153.32,-27.93,East Perth,WA,115.88 -31.96,115.88,-31.96
2018-08-11T13:38:32.000+0000,authorized,1,21,M,SALES-POS,5683.84,43.34,115.81 -31.82,115.81,-31.82,Northbridge,WA,115.86 -31.95,115.86,-31.95
2018-08-11T13:56:43.000+0000,authorized,0,40,F,POS,3549.13,17.12,138.58 -34.96,138.58,-34.96,Nowra,NSW,150.6 -34.88,150.6,-34.88
2018-08-11T14:00:00.000+0000,posted,,18,M,INTER BANK,3877.85,45,153.41 -28.01,153.41,-28.01,,,,0,0
2018-08-11T14:06:09.000+0000,authorized,1,33,M,POS,57099.65,446.98,145.13 -37.70,145.13,-37.7,Sydney,NSW,151.21 -33.88,151.21,-33.88
2018-08-11T14:13:41.000+0000,authorized,0,50,F,POS,25486.46,32.41,144.96 -37.69,144.96,-37.69,Moonee Ponds,VIC,144.92 -37.77,144.92,-37.77
2018-08-11T14:21:12.000+0000,authorized,1,20,M,SALES-POS,9497.23,24.98,138.56 -35.27,138.56,-35.27,Mount Barker,SA,138.87 -35.08,138.87,-35.08
2018-08-11T14:28:43.000+0000,authorized,1,18,F,POS,1511.12,9.76,153.09 -27.48,153.09,-27.48,Redland Bay,QLD,153.3 -27.61,153.3,-27.61
2018-08-11T14:36:14.000+0000,authorized,1,30,F,SALES-POS,2771.85,39.87,138.63 -34.93,138.63,-34.93,West Beach,SA,138.52 -34.95,138.52,-34.95
2018-08-11T14:43:45.000+0000,authorized,1,18,F,SALES-POS,1494.65,16.47,153.09 -27.48,153.09,-27.48,East Brisbane,QLD,153.04 -27.48,153.04,-27.48
2018-08-11T14:51:16.000+0000,authorized,1,26,F,POS,1103.31,10.62,153.41 -27.95,153.41,-27.95,Hope Island,QLD,153.35 -27.86,153.35,-27.86
2018-08-11T14:58:47.000+0000,authorized,1,26,F,SALES-POS,1091.66,11.65,153.41 -27.95,153.41,-27.95,Woongoolba,QLD,153.33 -27.76,153.33,-27.76
2018-08-11T15:09:13.000+0000,authorized,0,24,F,SALES-POS,1190.29,18.98,145.45 -37.74,145.45,-37.74,Yungaburra,QLD,145.58 -17.27,145.58,-17.27
2018-08-11T15:20:13.000+0000,authorized,1,26,F,SALES-POS,1083.05,8.61,153.41 -27.95,153.41,-27.95,Alstonville,NSW,153.45 -28.85,153.45,-28.85
2018-08-11T15:31:12.000+0000,authorized,0,22,M,POS,42360.54,38.7,145.03 -37.91,145.03,-37.91,South Yarra,VIC,145 -37.84,145,-37.84
2018-08-11T15:42:11.000+0000,authorized,1,21,M,SALES-POS,30635.81,17.55,146.92 -36.07,146.92,-36.07,Rutherglen,VIC,146.46 -36.05,146.46,-36.05
2018-08-11T15:53:11.000+0000,authorized,0,40,M,POS,54127.55,78.82,115.83 -31.90,115.83,-31.9,Old Bar,NSW,152.58 -31.97,152.58,-31.97
2018-08-11T16:00:00.000+0000,posted,,69,M,PAYMENT,2743.42,17,144.96 -37.76,144.96,-37.76,,,,0,0
2018-08-11T16:00:00.000+0000,posted,,18,M,PHONE BANK,3856.85,21,153.41 -28.01,153.41,-28.01,,,,0,0
2018-08-11T16:06:13.000+0000,authorized,1,21,M,SALES-POS,30612.86,22.95,146.92 -36.07,146.92,-36.07,Dover,TAS,147.02 -43.31,147.02,-43.31
2018-08-11T16:22:37.000+0000,authorized,1,30,M,SALES-POS,1049.85,13.11,153.05 -27.61,153.05,-27.61,Underwood,QLD,153.11 -27.6,153.11,-27.6
2018-08-11T16:39:00.000+0000,authorized,1,53,F,SALES-POS,582.64,39.27,153.03 -27.51,153.03,-27.51,Kingsgrove,NSW,151.1 -33.94,151.1,-33.94
2018-08-11T16:55:24.000+0000,authorized,1,38,M,SALES-POS,408.16,7.47,151.23 -33.94,151.23,-33.94,Sydney,NSW,151.19 -33.89,151.19,-33.89
2018-08-11T17:00:00.000+0000,posted,,20,M,PAYMENT,292.41,1239,145.04 -37.92,145.04,-37.92,,,,0,0
2018-08-11T17:00:00.000+0000,posted,,28,M,PAYMENT,8777.46,49,147.63 -22.84,147.63,-22.84,,,,0,0
2018-08-11T17:08:10.000+0000,authorized,1,27,F,POS,2107.53,41.26,116.06 -32.00,116.06,-32,South Perth,WA,115.85 -31.97,115.85,-31.97
2018-08-11T17:19:32.000+0000,authorized,1,40,F,POS,3536.61,12.52,138.58 -34.96,138.58,-34.96,Nowra,NSW,150.6 -34.88,150.6,-34.88
2018-08-11T17:30:54.000+0000,authorized,1,21,M,POS,30584.38,28.48,146.92 -36.07,146.92,-36.07,Townsville City,QLD,146.81 -19.27,146.81,-19.27
2018-08-11T17:42:16.000+0000,authorized,1,44,M,POS,2998.56,12.09,145.18 -37.90,145.18,-37.9,Footscray,VIC,144.9 -37.8,144.9,-37.8
2018-08-11T17:53:38.000+0000,authorized,1,27,F,SALES-POS,2080.44,27.09,116.06 -32.00,116.06,-32,Aberdeen,NSW,150.89 -32.16,150.89,-32.16
2018-08-11T18:00:00.000+0000,posted,,34,F,PAYMENT,3010.54,17,130.90 -12.37,130.9,-12.37,,,,0,0
2018-08-11T18:09:46.000+0000,authorized,1,28,M,SALES-POS,8760.62,16.84,147.63 -22.84,147.63,-22.84,Richmond,TAS,147.44 -42.74,147.44,-42.74
2018-08-11T18:31:59.000+0000,authorized,1,40,F,POS,1146.01,235.36,153.10 -27.66,153.1,-27.66,Birtinya,QLD,153.12 -26.74,153.12,-26.74
2018-08-11T18:54:13.000+0000,authorized,0,38,M,POS,8949.2,29.04,143.88 -37.66,143.88,-37.66,Ballarat Central,VIC,143.86 -37.56,143.86,-37.56
2018-08-11T19:00:00.000+0000,posted,,22,M,PAYMENT,2009.36,186,151.08 -33.93,151.08,-33.93,,,,0,0
2018-08-11T19:08:07.000+0000,authorized,1,43,F,SALES-POS,28968.87,16.23,145.35 -38.03,145.35,-38.03,Pascoe Vale,VIC,144.93 -37.73,144.93,-37.73
2018-08-11T19:19:07.000+0000,authorized,0,35,M,SALES-POS,4832.04,43.96,153.02 -27.66,153.02,-27.66,Wacol,QLD,152.93 -27.59,152.93,-27.59
2018-08-11T19:30:06.000+0000,authorized,1,26,M,SALES-POS,5808.52,6.53,144.89 -37.69,144.89,-37.69,Hawthorn East,VIC,145.05 -37.84,145.05,-37.84
2018-08-11T19:41:05.000+0000,authorized,1,43,F,POS,28961.71,7.16,145.35 -38.03,145.35,-38.03,Mordialloc,VIC,145.09 -38.01,145.09,-38.01
2018-08-11T19:52:05.000+0000,authorized,0,34,F,POS,2976.81,33.73,130.90 -12.37,130.9,-12.37,Marrara,NT,130.9 -12.4,130.9,-12.4
2018-08-11T20:00:00.000+0000,posted,,52,M,INTER BANK,3231.37,145,116.02 -31.87,116.02,-31.87,,,,0,0
2018-08-11T20:00:00.000+0000,posted,,24,F,INTER BANK,1162.29,28,145.45 -37.74,145.45,-37.74,,,,0,0
2018-08-11T20:01:51.000+0000,authorized,0,43,F,SALES-POS,28946.97,14.74,145.35 -38.03,145.35,-38.03,Point Wilson,VIC,144.49 -38.01,144.49,-38.01
2018-08-11T20:08:31.000+0000,authorized,1,27,M,SALES-POS,1236.06,13.65,144.71 -37.58,144.71,-37.58,Eltham,VIC,145.14 -37.72,145.14,-37.72
2018-08-11T20:15:11.000+0000,authorized,1,38,M,POS,397.01,11.15,151.23 -33.94,151.23,-33.94,Melbourne,VIC,144.97 -37.82,144.97,-37.82
2018-08-11T20:21:51.000+0000,authorized,0,28,M,POS,8724.71,35.91,147.63 -22.84,147.63,-22.84,Ningaloo,WA,113.83 -22.76,113.83,-22.76
2018-08-11T20:28:31.000+0000,authorized,0,18,F,SALES-POS,1480.56,14.09,153.09 -27.48,153.09,-27.48,Brisbane City,QLD,153.03 -27.47,153.03,-27.47
2018-08-11T20:35:11.000+0000,authorized,1,21,F,POS,2217.11,23.46,130.84 -12.45,130.84,-12.45,Coconut Grove,NT,130.86 -12.4,130.86,-12.4
2018-08-11T20:41:51.000+0000,authorized,1,38,M,POS,389.26,7.75,151.23 -33.94,151.23,-33.94,Kadina,SA,137.71 -33.96,137.71,-33.96
2018-08-11T20:48:31.000+0000,authorized,1,30,M,SALES-POS,1036.25,13.6,153.05 -27.61,153.05,-27.61,Coolum Beach,QLD,153.09 -26.53,153.09,-26.53
2018-08-11T20:55:11.000+0000,authorized,1,38,M,SALES-POS,8909.17,40.03,143.88 -37.66,143.88,-37.66,Lorne,VIC,143.97 -38.54,143.97,-38.54
2018-08-11T21:00:00.000+0000,posted,,46,F,PAYMENT,15796.73,28,151.09 -33.91,151.09,-33.91,,,,0,0
2018-08-11T21:00:00.000+0000,posted,,28,M,PAYMENT,8543.71,181,147.63 -22.84,147.63,-22.84,,,,0,0
2018-08-11T21:01:18.000+0000,authorized,1,26,F,SALES-POS,1068.88,14.17,153.41 -27.95,153.41,-27.95,Helensvale,QLD,153.34 -27.93,153.34,-27.93
2018-08-11T21:05:57.000+0000,authorized,1,26,F,POS,1049.24,19.64,153.41 -27.95,153.41,-27.95,Willowbank,QLD,152.67 -27.7,152.67,-27.7
2018-08-11T21:10:36.000+0000,authorized,1,26,M,SALES-POS,5791.55,16.97,144.89 -37.69,144.89,-37.69,Vermont South,VIC,145.18 -37.86,145.18,-37.86
2018-08-11T21:15:15.000+0000,authorized,1,27,M,SALES-POS,1130.38,105.68,144.71 -37.58,144.71,-37.58,Werribee,VIC,144.65 -37.9,144.65,-37.9
2018-08-11T21:19:54.000+0000,authorized,0,43,F,SALES-POS,428,18.44,142.77 -37.06,142.77,-37.06,Castlemaine,VIC,144.21 -37.07,144.21,-37.07
2018-08-11T21:24:33.000+0000,authorized,1,50,F,SALES-POS,25460.53,25.93,144.96 -37.69,144.96,-37.69,Craigieburn,VIC,144.91 -37.59,144.91,-37.59
2018-08-11T21:29:12.000+0000,authorized,0,43,F,SALES-POS,402.29,25.71,142.77 -37.06,142.77,-37.06,Eden,NSW,149.9 -37.06,149.9,-37.06
2018-08-11T21:33:51.000+0000,authorized,0,18,F,SALES-POS,713.8,10.35,138.61 -34.89,138.61,-34.89,Lidcombe,NSW,151.06 -33.86,151.06,-33.86
2018-08-11T21:38:30.000+0000,authorized,1,28,M,POS,2646.61,11.72,144.97 -37.42,144.97,-37.42,Riddells Creek,VIC,144.68 -37.46,144.68,-37.46
2018-08-11T21:43:09.000+0000,authorized,1,40,F,POS,3520.42,16.19,138.58 -34.96,138.58,-34.96,South Nowra,NSW,150.61 -34.92,150.61,-34.92
2018-08-11T21:47:48.000+0000,authorized,1,24,F,POS,1158.07,4.22,145.45 -37.74,145.45,-37.74,Saint Kilda,VIC,144.98 -37.87,144.98,-37.87
2018-08-11T21:52:27.000+0000,authorized,1,50,F,SALES-POS,25423.56,36.97,144.96 -37.69,144.96,-37.69,Sunshine,VIC,144.83 -37.78,144.83,-37.78
2018-08-11T21:57:06.000+0000,authorized,1,43,F,POS,380.57,21.72,142.77 -37.06,142.77,-37.06,Castlemaine,VIC,144.21 -37.07,144.21,-37.07
2018-08-11T22:00:00.000+0000,posted,,20,F,PAYMENT,2375.55,30,150.68 -33.79,150.68,-33.79,,,,0,0
2018-08-11T22:00:00.000+0000,posted,,34,F,PAYMENT,2809.81,167,130.90 -12.37,130.9,-12.37,,,,0,0
2018-08-11T22:05:21.000+0000,authorized,1,30,M,SALES-POS,1021,15.25,153.05 -27.61,153.05,-27.61,Ipswich,QLD,152.76 -27.62,152.76,-27.62
2018-08-11T22:19:26.000+0000,authorized,0,20,M,POS,9475.58,21.65,138.56 -35.27,138.56,-35.27,Woodcroft,SA,138.55 -35.1,138.55,-35.1
2018-08-11T22:33:31.000+0000,authorized,1,38,M,POS,385.08,4.18,151.23 -33.94,151.23,-33.94,Newtown,NSW,151.18 -33.9,151.18,-33.9
2018-08-11T22:47:36.000+0000,authorized,1,50,F,POS,25398.88,24.68,144.96 -37.69,144.96,-37.69,Fingal,VIC,144.85 -38.41,144.85,-38.41
2018-08-11T23:00:00.000+0000,posted,,46,M,PAYMENT,260350.9,43,144.99 -37.90,144.99,-37.9,,,,0,0
2018-08-11T23:00:00.000+0000,posted,,47,F,PAYMENT,1161.91,24,115.72 -32.28,115.72,-32.28,,,,0,0
2018-08-11T23:01:38.000+0000,authorized,0,37,M,SALES-POS,1607.19,9.66,153.32 -27.93,153.32,-27.93,Southport,QLD,153.41 -27.97,153.41,-27.97
2018-08-11T23:15:20.000+0000,authorized,1,26,F,SALES-POS,1042.73,6.51,153.41 -27.95,153.41,-27.95,Palm Beach,QLD,153.46 -28.11,153.46,-28.11
2018-08-11T23:29:02.000+0000,authorized,1,25,M,POS,1447.79,33.28,145.73 -17.03,145.73,-17.03,Regents Park,NSW,151.02 -33.88,151.02,-33.88
2018-08-11T23:42:44.000+0000,authorized,1,26,F,SALES-POS,1027.87,14.86,153.41 -27.95,153.41,-27.95,Annerley,QLD,153.03 -27.51,153.03,-27.51
2018-08-11T23:56:26.000+0000,authorized,1,21,F,SALES-POS,1929.84,15.05,145.06 -37.95,145.06,-37.95,East Melbourne,VIC,144.98 -37.81,144.98,-37.81
2018-08-12T00:43:31.000+0000,authorized,1,34,F,POS,15488,52.62,138.52 -35.01,138.52,-35.01,Toorak Gardens,SA,138.64 -34.94,138.64,-34.94
2018-08-12T01:23:13.000+0000,authorized,0,30,M,POS,996.8,24.2,153.05 -27.61,153.05,-27.61,Hillcrest,QLD,153.03 -27.67,153.03,-27.67
2018-08-12T01:55:29.000+0000,authorized,0,34,F,SALES-POS,2798.97,10.84,130.90 -12.37,130.9,-12.37,Thornleigh,NSW,151.08 -33.73,151.08,-33.73
2018-08-12T02:00:00.000+0000,posted,,22,M,PAYMENT,2231.96,25,145.03 -37.88,145.03,-37.88,,,,0,0
2018-08-12T02:37:23.000+0000,authorized,1,22,M,POS,3534.3,29.64,151.18 -33.80,151.18,-33.8,Erskine Park,NSW,150.8 -33.81,150.8,-33.81
2018-08-12T03:00:00.000+0000,posted,,22,M,INTER BANK,42324.54,36,145.03 -37.91,145.03,-37.91,,,,0,0
2018-08-12T03:29:59.000+0000,authorized,1,27,M,POS,1113.7,16.68,144.71 -37.58,144.71,-37.58,Epping North,VIC,145.03 -37.63,145.03,-37.63
2018-08-12T04:00:00.000+0000,posted,,24,F,PAYMENT,1120.07,38,145.45 -37.74,145.45,-37.74,,,,0,0
2018-08-12T04:24:45.000+0000,authorized,1,27,F,SALES-POS,2059.49,20.95,116.06 -32.00,116.06,-32,Willetton,WA,115.88 -32.04,115.88,-32.04
2018-08-12T05:00:00.000+0000,posted,,34,F,PAYMENT,15457,31,138.52 -35.01,138.52,-35.01,,,,0,0
2018-08-12T05:00:00.000+0000,posted,,64,F,PAYMENT,1226.9,30,147.31 -42.88,147.31,-42.88,,,,0,0
2018-08-12T06:00:00.000+0000,posted,,23,M,PAYMENT,6845.92,177,151.27 -33.76,151.27,-33.76,,,,0,0
2018-08-12T06:00:00.000+0000,posted,,40,M,INTER BANK,54088.55,39,115.83 -31.90,115.83,-31.9,,,,0,0
2018-08-12T06:00:00.000+0000,posted,,25,M,PAYMENT,1303.79,144,145.73 -17.03,145.73,-17.03,,,,0,0
2018-08-12T06:00:00.000+0000,posted,,43,M,INTER BANK,2423.6,146,145.16 -37.84,145.16,-37.84,,,,0,0
2018-08-12T06:02:13.000+0000,authorized,0,30,M,POS,973.4,23.4,153.05 -27.61,153.05,-27.61,Everton Park,QLD,152.99 -27.41,152.99,-27.41
2018-08-12T07:00:00.000+0000,posted,,20,M,PAYMENT,243.41,49,145.04 -37.92,145.04,-37.92,,,,0,0
2018-08-12T07:26:39.000+0000,authorized,1,24,M,POS,16879.01,13.36,152.99 -27.49,152.99,-27.49,Caboolture,QLD,152.96 -27.08,152.96,-27.08
2018-08-12T08:00:00.000+0000,posted,,22,M,INTER BANK,2198.96,33,145.03 -37.88,145.03,-37.88,,,,0,0
2018-08-12T08:00:00.000+0000,posted,,50,F,PAYMENT,25222.88,176,144.96 -37.69,144.96,-37.69,,,,0,0
2018-08-12T08:12:29.000+0000,authorized,1,53,F,SALES-POS,560.14,22.5,153.03 -27.51,153.03,-27.51,Highfields,QLD,151.95 -27.47,151.95,-27.47
2018-08-12T08:43:44.000+0000,authorized,1,38,M,SALES-POS,368.85,16.23,151.23 -33.94,151.23,-33.94,Five Dock,NSW,151.11 -33.87,151.11,-33.87
2018-08-12T09:02:28.000+0000,authorized,1,27,F,SALES-POS,2048.59,10.9,116.06 -32.00,116.06,-32,East Victoria Park,WA,115.9 -31.97,115.9,-31.97
2018-08-12T09:07:37.000+0000,authorized,1,22,M,SALES-POS,42286.31,38.23,145.03 -37.91,145.03,-37.91,Doncaster East,VIC,145.16 -37.78,145.16,-37.78
2018-08-12T09:12:47.000+0000,authorized,1,52,M,SALES-POS,3202.65,28.72,116.02 -31.87,116.02,-31.87,Karrinyup,WA,115.78 -31.88,115.78,-31.88
2018-08-12T09:17:56.000+0000,authorized,0,38,M,SALES-POS,353.78,15.07,151.23 -33.94,151.23,-33.94,Moorebank,NSW,150.95 -33.93,150.95,-33.93
2018-08-12T09:23:05.000+0000,authorized,1,37,M,SALES-POS,1598.4,8.79,153.32 -27.93,153.32,-27.93,Robina,QLD,153.38 -28.08,153.38,-28.08
2018-08-12T09:28:14.000+0000,authorized,1,34,F,SALES-POS,15405.77,51.23,138.52 -35.01,138.52,-35.01,Albany,WA,117.89 -35.03,117.89,-35.03
2018-08-12T09:33:24.000+0000,authorized,1,53,F,POS,533.73,26.41,153.03 -27.51,153.03,-27.51,Morningside,QLD,153.07 -27.47,153.07,-27.47
2018-08-12T09:38:33.000+0000,authorized,1,38,M,POS,341.7,12.08,151.23 -33.94,151.23,-33.94,Parramatta,NSW,151 -33.82,151,-33.82
2018-08-12T09:43:42.000+0000,authorized,1,26,F,SALES-POS,818.71,209.16,153.41 -27.95,153.41,-27.95,Sydney,NSW,151.21 -33.87,151.21,-33.87
2018-08-12T09:48:51.000+0000,authorized,1,50,F,POS,25202.14,20.74,144.96 -37.69,144.96,-37.69,Doncaster East,VIC,145.16 -37.79,145.16,-37.79
2018-08-12T09:54:01.000+0000,authorized,1,38,M,SALES-POS,314.8,26.9,151.23 -33.94,151.23,-33.94,Croydon Park,NSW,151.11 -33.9,151.11,-33.9
2018-08-12T09:59:10.000+0000,authorized,0,30,M,POS,958.16,15.24,153.05 -27.61,153.05,-27.61,Runcorn,QLD,153.08 -27.59,153.08,-27.59
2018-08-12T10:00:00.000+0000,posted,,21,M,PAYMENT,30542.38,42,146.92 -36.07,146.92,-36.07,,,,0,0
2018-08-12T10:06:43.000+0000,authorized,0,40,M,SALES-POS,54038.19,50.36,115.83 -31.90,115.83,-31.9,Warnbro,WA,115.75 -32.33,115.75,-32.33
2018-08-12T10:14:43.000+0000,authorized,1,43,F,SALES-POS,354.22,26.35,142.77 -37.06,142.77,-37.06,Eden,NSW,149.9 -37.06,149.9,-37.06
2018-08-12T10:22:43.000+0000,authorized,1,20,M,SALES-POS,2371.68,11.82,145.23 -37.86,145.23,-37.86,Fitzroy,VIC,144.98 -37.8,144.98,-37.8
2018-08-12T10:30:43.000+0000,authorized,0,30,M,POS,949.59,8.57,153.05 -27.61,153.05,-27.61,Port Macquarie,NSW,152.91 -31.43,152.91,-31.43
2018-08-12T10:38:43.000+0000,authorized,1,20,M,POS,2362.11,9.57,145.23 -37.86,145.23,-37.86,Kew,VIC,145.05 -37.81,145.05,-37.81
2018-08-12T10:46:43.000+0000,authorized,1,33,M,POS,57072.58,27.07,145.13 -37.70,145.13,-37.7,Brisbane City,QLD,153.02 -27.46,153.02,-27.46
2018-08-12T10:54:43.000+0000,authorized,1,18,F,SALES-POS,702.23,11.57,138.61 -34.89,138.61,-34.89,Parkes,ACT,149.13 -35.3,149.13,-35.3
2018-08-12T11:00:00.000+0000,posted,,19,M,PAYMENT,49979.18,133,115.90 -31.92,115.9,-31.92,,,,0,0
2018-08-12T11:00:00.000+0000,posted,,28,M,PAYMENT,29000.39,28,151.12 -33.89,151.12,-33.89,,,,0,0
2018-08-12T11:00:00.000+0000,posted,,43,M,INTER BANK,2392.6,31,145.16 -37.84,145.16,-37.84,,,,0,0
2018-08-12T11:00:00.000+0000,posted,,43,F,INTER BANK,28908.97,38,145.35 -38.03,145.35,-38.03,,,,0,0
2018-08-12T11:00:00.000+0000,posted,,28,M,PAYMENT,8509.71,34,147.63 -22.84,147.63,-22.84,,,,0,0
2018-08-12T11:04:11.000+0000,authorized,1,21,F,POS,2192.05,25.06,130.84 -12.45,130.84,-12.45,Stuart Park,NT,130.84 -12.45,130.84,-12.45
2018-08-12T11:16:32.000+0000,authorized,0,37,M,SALES-POS,1492.93,105.47,153.32 -27.93,153.32,-27.93,Collingwood,VIC,144.99 -37.8,144.99,-37.8
2018-08-12T11:41:14.000+0000,authorized,1,38,F,POS,18340.76,29.71,144.89 -37.81,144.89,-37.81,Bundoora,VIC,145.07 -37.68,145.07,-37.68
2018-08-12T11:53:34.000+0000,authorized,1,37,M,POS,1479.51,13.42,153.32 -27.93,153.32,-27.93,Yowah,QLD,144.64 -27.97,144.64,-27.97
2018-08-12T12:00:00.000+0000,posted,,43,F,INTER BANK,175.22,179,142.77 -37.06,142.77,-37.06,,,,0,0
2018-08-12T12:00:00.000+0000,posted,,19,M,PAYMENT,4096.81,37,115.98 -32.07,115.98,-32.07,,,,0,0
2018-08-12T12:09:03.000+0000,authorized,1,38,M,POS,306.51,8.29,151.23 -33.94,151.23,-33.94,West Gladstone,QLD,151.24 -23.87,151.24,-23.87
2018-08-12T12:27:55.000+0000,authorized,1,26,F,SALES-POS,813.83,4.88,153.41 -27.95,153.41,-27.95,Coomera,QLD,153.33 -27.87,153.33,-27.87
2018-08-12T12:46:47.000+0000,authorized,0,39,F,POS,4091.17,26.36,151.04 -33.80,151.04,-33.8,Miranda,NSW,151.1 -34.03,151.1,-34.03
2018-08-12T13:05:59.000+0000,authorized,1,21,F,SALES-POS,2164.9,27.15,130.84 -12.45,130.84,-12.45,Yarrawonga,NT,130.98 -12.47,130.98,-12.47
2018-08-12T13:25:59.000+0000,authorized,1,26,F,SALES-POS,803.96,9.87,153.41 -27.95,153.41,-27.95,Brisbane City,QLD,153.03 -27.47,153.03,-27.47
2018-08-12T13:45:59.000+0000,authorized,1,38,M,POS,295.37,11.14,151.23 -33.94,151.23,-33.94,Lakemba,NSW,151.08 -33.92,151.08,-33.92
2018-08-12T14:00:00.000+0000,posted,,18,M,INTER BANK,3816.85,40,153.41 -28.01,153.41,-28.01,,,,0,0
2018-08-12T14:03:42.000+0000,authorized,0,30,M,POS,942.86,6.73,153.05 -27.61,153.05,-27.61,Ormeau,QLD,153.25 -27.79,153.25,-27.79
2018-08-12T14:16:02.000+0000,authorized,1,30,M,SALES-POS,929.16,13.7,153.05 -27.61,153.05,-27.61,Brisbane City,QLD,153.02 -27.47,153.02,-27.47
2018-08-12T14:28:23.000+0000,authorized,0,25,M,POS,1297.34,6.45,145.73 -17.03,145.73,-17.03,Mansfield,QLD,153.1 -27.53,153.1,-27.53
2018-08-12T14:40:44.000+0000,authorized,1,30,M,SALES-POS,897.85,31.31,153.05 -27.61,153.05,-27.61,Manly,QLD,153.19 -27.45,153.19,-27.45
2018-08-12T14:53:05.000+0000,authorized,1,21,M,SALES-POS,2583.87,51.9,147.08 -37.97,147.08,-37.97,Morven,QLD,147.11 -26.42,147.11,-26.42
2018-08-12T15:00:00.000+0000,posted,,39,F,PAYMENT,3982.17,109,151.04 -33.80,151.04,-33.8,,,,0,0
2018-08-12T15:05:51.000+0000,authorized,1,21,M,POS,2548.22,35.65,147.08 -37.97,147.08,-37.97,Hampton Park,VIC,145.27 -38.03,145.27,-38.03
2018-08-12T15:32:31.000+0000,authorized,1,23,M,POS,955.77,31.39,150.90 -34.37,150.9,-34.37,Alexandria,NSW,151.19 -33.92,151.19,-33.92
2018-08-12T15:45:51.000+0000,authorized,0,24,M,SALES-POS,16869.58,9.43,152.99 -27.49,152.99,-27.49,Carindale,QLD,153.1 -27.5,153.1,-27.5
2018-08-12T15:59:11.000+0000,authorized,1,38,F,SALES-POS,18316.1,24.66,144.89 -37.81,144.89,-37.81,Mount Gambier,SA,140.78 -37.83,140.78,-37.83
2018-08-12T16:00:00.000+0000,posted,,40,M,PAYMENT,2158.38,85,151.23 -33.96,151.23,-33.96,,,,0,0
2018-08-12T16:00:00.000+0000,posted,,46,M,PAYMENT,260160.9,190,144.99 -37.90,144.99,-37.9,,,,0,0
2018-08-12T16:19:11.000+0000,authorized,1,38,F,POS,18309.37,6.73,144.89 -37.81,144.89,-37.81,Melbourne,VIC,144.96 -37.81,144.96,-37.81
2018-08-12T16:39:35.000+0000,authorized,1,26,F,POS,797.95,6.01,153.41 -27.95,153.41,-27.95,Melbourne,VIC,144.97 -37.82,144.97,-37.82
2018-08-12T16:59:59.000+0000,authorized,1,19,F,SALES-POS,4348.6,37.68,144.66 -37.91,144.66,-37.91,Lakes Entrance,VIC,147.99 -37.88,147.99,-37.88
2018-08-12T17:00:00.000+0000,posted,,30,F,PAYMENT,2749.85,22,138.63 -34.93,138.63,-34.93,,,,0,0
2018-08-12T17:18:10.000+0000,authorized,1,24,M,POS,16862.31,7.27,152.99 -27.49,152.99,-27.49,Port Macquarie,NSW,152.91 -31.43,152.91,-31.43
2018-08-12T17:36:21.000+0000,authorized,0,38,F,SALES-POS,18290.9,18.47,144.89 -37.81,144.89,-37.81,Chirnside Park,VIC,145.31 -37.76,145.31,-37.76
2018-08-12T17:54:32.000+0000,authorized,1,21,M,SALES-POS,2531.21,17.01,147.08 -37.97,147.08,-37.97,Mentone,VIC,145.07 -37.98,145.07,-37.98
2018-08-12T18:00:00.000+0000,posted,,25,F,INTER BANK,1585.76,124,115.74 -31.72,115.74,-31.72,,,,0,0
2018-08-12T18:18:55.000+0000,authorized,1,21,M,POS,2502.57,28.64,147.08 -37.97,147.08,-37.97,Mckinnon,VIC,145.03 -37.91,145.03,-37.91
2018-08-12T19:00:00.000+0000,posted,,23,F,PAYMENT,3193.56,18,145.01 -37.93,145.01,-37.93,,,,0,0
2018-08-12T19:00:00.000+0000,posted,,18,M,INTER BANK,3789.85,27,153.41 -28.01,153.41,-28.01,,,,0,0
2018-08-12T19:00:00.000+0000,posted,,43,F,PAYMENT,176.66,178,144.95 -37.76,144.95,-37.76,,,,0,0
2018-08-12T19:43:30.000+0000,authorized,1,41,F,POS,3097.82,23.66,144.93 -37.79,144.93,-37.79,Doncaster,VIC,145.13 -37.78,145.13,-37.78
2018-08-12T20:00:00.000+0000,posted,,29,M,PAYMENT,4205.74,48,121.48 -30.75,121.48,-30.75,,,,0,0
2018-08-12T20:00:00.000+0000,posted,,23,M,PAYMENT,913.77,42,150.90 -34.37,150.9,-34.37,,,,0,0
2018-08-12T20:00:31.000+0000,authorized,1,43,F,POS,145.51,29.71,142.77 -37.06,142.77,-37.06,Mansfield,VIC,146.07 -37.05,146.07,-37.05
2018-08-12T20:09:17.000+0000,authorized,1,40,F,SALES-POS,3493.58,26.84,138.58 -34.96,138.58,-34.96,Albany,WA,117.88 -35.03,117.88,-35.03
